emp_no,first_name,last_name,title,from_date,salary
207243,Monique,Maccarone,Senior Engineer,1985-07-12,71386
255858,Monique,Marzano,Staff,1996-09-05,81471
65533,Monique,Mawatari,Senior Engineer,1986-03-05,40000
495301,Monique,Melichar,Staff,1986-09-07,40000
266615,Monique,Menhardt,Staff,1990-04-02,99290
55129,Monique,Morris,Staff,1988-06-12,40000
80166,Monique,Murrill,Senior Engineer,1987-02-12,64575
466550,Monique,Narahara,Senior Staff,1987-07-19,40000
448529,Monique,Orsini,Senior Engineer,1987-01-24,40000
20284,Monique,Parascandalo,Senior Engineer,1987-03-01,40000
278993,Monique,Peha,Senior Engineer,1996-04-07,40000
81592,Monique,Rehfuss,Senior Staff,1985-09-30,75008
220692,Monique,Remmele,Senior Engineer,1989-10-21,40000
229466,Monique,Schaft,Senior Engineer,1994-07-18,61368
88191,Monique,Sigstam,Engineer,1996-10-14,49564
88489,Monique,Soloway,Engineer,1985-07-05,40000
92159,Monique,Stentiford,Engineer,1989-11-15,42265
296390,Monique,Stifter,Engineer,1991-09-28,43874
400592,Monique,Swist,Staff,1985-09-28,81202
43900,Monique,Thombley,Senior Staff,1991-09-11,52400
48818,Monique,Welham,Staff,1996-12-31,77932
25979,Monique,Yemenis,Engineer,1986-06-23,61616
457393,Monique,Zuberek,Engineer,1987-11-15,40000
268860,Mooi,Aloisi,Senior Engineer,1988-02-28,40000
226468,Mooi,Asmuth,Senior Staff,1986-10-17,40305
262319,Mooi,Barreiro,Technique Leader,1990-11-27,42427
73104,Mooi,Bressoud,Senior Engineer,1988-09-24,40000
83850,Mooi,Bugaenko,Senior Staff,1986-04-17,57218
75927,Mooi,Debuse,Technique Leader,1993-08-08,51255
12373,Mooi,Driscoll,Senior Staff,1993-11-11,75986
242098,Mooi,Gecsei,Engineer,1988-12-19,40000
13951,Mooi,Genther,Staff,1985-12-28,82054
244669,Mooi,Griswold,Senior Staff,1988-12-09,50962
79177,Mooi,Herbst,Technique Leader,1988-12-15,45864
461545,Mooi,Highland,Engineer,1998-12-09,40000
424541,Mooi,Kawashimo,Staff,1985-10-20,40000
208649,Mooi,Kenevan,Technique Leader,1987-02-09,44446
268779,Mooi,Krichel,Engineer,1993-12-23,41392
255130,Mooi,Krupka,Staff,1988-07-02,62498
48240,Mooi,Lamba,Senior Engineer,1988-04-16,49408
269330,Mooi,Lichtner,Staff,1990-08-18,48273
480893,Mooi,Morrey,Senior Engineer,1986-01-10,50339
281484,Mooi,Pardalos,Senior Engineer,1987-09-26,40000
25067,Mooi,Pearson,Staff,1992-07-28,40000
441029,Mooi,Schnabel,Senior Staff,1986-03-25,61941
109885,Mooi,Sessa,Senior Staff,1986-01-05,40000
481017,Mooi,Sethi,Senior Staff,1989-11-18,65872
456350,Mooi,Suri,Engineer,1997-04-18,40364
492328,Mooi,Tzvieli,Assistant Engineer,1995-09-06,43811
203194,Mooi,Usery,Senior Staff,1988-02-13,40000
208846,Mooi,Weedman,Engineer,1986-04-28,60160
277328,Mooi,Yurek,Technique Leader,1990-02-09,63625
413184,Moon,Asmuth,Senior Staff,1999-03-07,77938
279833,Moon,Basagni,Engineer,1987-09-01,51542
251815,Moon,Belinskaya,Senior Staff,1987-05-22,41658
270371,Moon,Capobianchi,Staff,1987-07-08,80759
104553,Moon,Comte,Staff,1996-03-21,40000
53273,Moon,Fraisse,Senior Engineer,1991-03-16,53161
297746,Moon,Ghalwash,Senior Staff,1989-08-24,40000
93603,Moon,Gniady,Staff,1996-10-29,40000
73868,Moon,Goodrum,Engineer,1997-06-22,79654
105208,Moon,Grospietsch,Senior Engineer,1987-01-25,53701
276416,Moon,Ishibashi,Staff,1990-07-18,70276
279477,Moon,Kalsbeek,Senior Staff,1985-04-28,58962
57847,Moon,Kornatzky,Staff,1985-09-07,58112
491943,Moon,Lovengreen,Senior Engineer,1988-05-02,40000
34254,Moon,Marletta,Senior Engineer,1993-12-03,40000
451858,Moon,Mateescu,Engineer,1986-11-06,54365
20048,Moon,Mattern,Engineer,1985-03-21,45566
42728,Moon,Melton,Engineer,1997-03-05,40000
44397,Moon,Mitsuhashi,Engineer,1985-05-14,40993
488995,Moon,Morris,Engineer,1985-02-13,42922
428080,Moon,Nilsson,Senior Staff,1987-04-28,68194
482172,Moon,Olivero,Engineer,1997-12-30,40000
47739,Moon,Piveteau,Engineer,1994-10-22,57664
403469,Moon,Poehlman,Senior Staff,1988-10-14,85406
207454,Moon,Radivojevic,Senior Engineer,1989-06-01,40000
74699,Moon,Rotem,Assistant Engineer,1986-02-11,40000
407382,Moon,Sadowsky,Staff,1997-12-12,44042
26667,Moon,Schrift,Senior Engineer,1988-02-01,47240
22849,Moon,Solovay,Technique Leader,1991-04-05,59451
491092,Moon,Sudbeck,Engineer,1987-08-04,40000
24109,Moon,Szemeredi,Staff,1986-11-27,40000
416067,Moon,Teitelbaum,Engineer,1986-10-14,40000
412520,Moon,Thiran,Staff,1999-06-28,61363
401900,Moon,Waymire,Staff,1988-12-28,76555
41215,Moon,Wursthorn,Engineer,1986-03-21,50752
492641,Mori,Azulay,Senior Staff,1986-07-13,112551
91708,Mori,Bahi,Senior Engineer,1990-05-05,40000
498531,Mori,Haddadi,Technique Leader,1985-09-26,40000
441820,Mori,Heiserman,Staff,2000-01-11,40056
448664,Mori,Khamsi,Technique Leader,1988-04-26,40000
252169,Mori,Kobara,Senior Engineer,1987-06-10,49544
16203,Mori,Kulisch,Engineer,1990-10-16,40000
290989,Mori,Lamma,Engineer,1997-03-20,49078
14088,Mori,Leslie,Senior Staff,1987-11-10,44821
445580,Mori,Lung,Senior Staff,1991-03-27,44512
269583,Mori,Mattern,Staff,1995-11-10,49398
400232,Mori,Merle,Engineer,1987-10-19,40123
242717,Mori,Nanard,Senior Engineer,1990-08-15,41670
207662,Mori,Narahari,Senior Engineer,1995-03-29,40000
495289,Mori,Oxenboll,Staff,1990-11-21,40000
98965,Mori,Parhami,Engineer,1987-05-04,68546
95835,Mori,Rajcani,Senior Engineer,1986-12-23,40134
18701,Mori,Ratnakar,Staff,1991-03-10,58282
491579,Mori,Rodite,Senior Staff,1988-03-07,54626
490231,Mori,Siochi,Staff,1987-03-15,58187
465932,Mori,Stifter,Staff,1986-01-27,70373
234995,Mori,Talmon,Technique Leader,1989-10-22,42496
218634,Mori,Zobel,Staff,1990-11-05,66453
243435,Moriyoshi,Akiyama,Senior Staff,1987-05-17,66075
104060,Moriyoshi,Baca,Technique Leader,1985-07-29,40000
480296,Moriyoshi,Birnbaum,Engineer,1986-10-12,40000
439834,Moriyoshi,Ducloy,Senior Engineer,1987-09-23,49479
444742,Moriyoshi,Fadgyas,Senior Staff,1988-09-09,40000
92968,Moriyoshi,Gecseg,Senior Engineer,1989-03-22,40000
84340,Moriyoshi,Granlund,Staff,1992-08-15,73658
258935,Moriyoshi,Harllee,Senior Engineer,1994-04-26,40000
87992,Moriyoshi,Iivonen,Senior Staff,1993-07-31,70231
104796,Moriyoshi,Koblitz,Senior Staff,1987-11-03,40000
39883,Moriyoshi,Luan,Senior Engineer,1994-06-06,40000
280356,Moriyoshi,Masada,Engineer,1988-11-08,57042
473841,Moriyoshi,McClure,Staff,1987-01-07,60484
209094,Moriyoshi,Piancastelli,Technique Leader,1995-04-04,48438
79785,Moriyoshi,Roisin,Assistant Engineer,1990-08-29,40000
408257,Moriyoshi,Rusterholz,Engineer,1999-11-25,40000
490945,Moriyoshi,Schiettecatte,Engineer,1986-08-29,40000
450360,Moriyoshi,Schmittgen,Engineer,1986-12-15,45147
292398,Moriyoshi,Sooriamurthi,Technique Leader,1986-10-26,40879
222660,Moriyoshi,Swiss,Senior Staff,1985-03-26,40000
256661,Moriyoshi,Talmor,Senior Engineer,1988-10-13,41450
420951,Moriyoshi,Ventosa,Senior Staff,1987-01-16,99939
401391,Moriyoshi,Versino,Staff,1986-06-15,51128
202717,Moriyoshi,Wielonsky,Senior Engineer,1985-03-03,40000
477922,Moriyoshi,Wissmann,Technique Leader,1986-11-25,56363
402040,Morrie,Azadmanesh,Engineer,1986-01-23,40000
68808,Morrie,Beerel,Engineer,1988-12-11,40000
406508,Morrie,Brendel,Engineer,1988-07-18,40000
422872,Morrie,Chappelet,Staff,1991-09-17,41153
40072,Morrie,Cmelik,Engineer,1986-07-31,40000
93958,Morrie,Cyre,Staff,1986-01-08,40000
222799,Morrie,Doering,Staff,1996-05-27,103097
207370,Morrie,Edelhoff,Senior Engineer,1985-07-12,47219
36959,Morrie,Jenevein,Senior Staff,1986-05-06,58965
234639,Morrie,Luck,Staff,1986-02-03,50688
12501,Morrie,Matheson,Senior Staff,1986-06-05,76082
232638,Morrie,Morris,Engineer,1994-02-22,46402
25797,Morrie,Nooteboom,Engineer,1999-12-20,40000
494100,Morrie,Riesenhuber,Engineer,1987-12-25,74487
486083,Morrie,Rosenbaum,Senior Staff,1987-10-27,72808
297125,Morrie,Rullman,Senior Staff,1986-07-20,42144
225323,Morrie,Sidhu,Senior Staff,1985-02-24,88201
203281,Morrie,Smailagic,Engineer,1986-02-15,44889
241684,Morrie,Speek,Staff,1998-02-28,51416
232436,Morrie,Stemann,Senior Staff,1991-07-15,68841
497516,Morrie,Szilard,Senior Staff,1985-08-31,63892
224119,Morrie,Terwilliger,Staff,1989-09-11,40000
67477,Morrie,Vasanthakumar,Engineer,1990-04-06,58087
492700,Morrie,Yemenis,Staff,1997-01-01,40000
237483,Morrie,Zumaque,Senior Engineer,1999-12-09,40000
79031,Morris,Arlazarov,Senior Engineer,1988-11-12,40000
39735,Morris,Ashish,Engineer,1998-01-28,46780
492001,Morris,Birch,Engineer,1986-02-24,51797
23370,Morris,Bodoff,Staff,1989-06-11,45506
22691,Morris,Bottner,Senior Staff,1996-08-05,62992
249624,Morris,Brandsma,Senior Staff,1997-02-03,65649
49594,Morris,Eiron,Senior Engineer,1986-12-03,40000
88642,Morris,Feldhoffer,Engineer,1992-08-04,42244
25070,Morris,Fortenbacher,Engineer,1991-06-23,51459
407368,Morris,Garnick,Senior Staff,1995-12-30,85334
61539,Morris,Ghandeharizadeh,Senior Staff,1996-09-08,84692
216327,Morris,Heuter,Senior Engineer,1996-05-09,67732
24915,Morris,Liedekerke,Engineer,1986-04-14,59866
294177,Morris,Mundy,Senior Engineer,1992-07-11,40000
471861,Morris,Orlowski,Engineer,1986-09-04,40000
430004,Morris,Orsini,Senior Staff,1988-12-22,76277
66858,Morris,Perng,Staff,1985-06-04,60632
228669,Morris,Peyn,Senior Staff,1987-04-27,66788
259260,Morris,Pfau,Staff,1992-04-21,49169
486549,Morris,Quadeer,Senior Engineer,1986-03-29,40000
225720,Morris,Ramaiah,Engineer,1986-03-30,40000
284991,Morris,Reeken,Senior Staff,1994-09-07,55830
222843,Morris,Schnabel,Staff,1991-05-09,40000
480091,Morris,Shimshoni,Engineer,1999-11-29,40000
452541,Morris,Strandh,Staff,1986-05-11,56016
429417,Morris,Valette,Engineer,1987-10-15,50278
492562,Morris,Valiente,Senior Staff,1990-05-05,86889
70936,Morris,Whittlesey,Staff,1992-05-10,40000
279336,Moss,Bonifati,Technique Leader,1986-01-08,60207
408721,Moss,Bottner,Senior Staff,1988-04-05,59907
35423,Moss,Caine,Senior Engineer,1994-11-30,58766
402073,Moss,Camurati,Staff,1997-10-07,94998
39224,Moss,Chenney,Engineer,1996-02-22,42034
413431,Moss,Denis,Senior Engineer,1987-06-15,40304
406005,Moss,Desikan,Senior Engineer,1988-01-11,40000
450046,Moss,Erez,Engineer,1990-05-19,40000
270026,Moss,Ghalwash,Staff,1985-05-30,57683
496892,Moss,Holburn,Engineer,1986-11-14,44462
492249,Moss,Kakkad,Staff,1992-04-29,52702
226382,Moss,Khasidashvili,Staff,1985-02-06,71601
241107,Moss,Lichtman,Senior Engineer,1986-11-05,47007
220434,Moss,Linnainmaa,Staff,1996-12-03,66466
219761,Moss,Lupu,Senior Staff,1989-04-23,71411
239134,Moss,Magalhaes,Senior Staff,1985-04-22,52313
291098,Moss,Maksimenko,Senior Engineer,1990-12-15,40000
64243,Moss,Maraist,Senior Engineer,1987-10-01,42959
456443,Moss,Merks,Senior Staff,1993-02-10,51008
261897,Moss,Molberg,Senior Engineer,1988-05-29,49143
465596,Moss,Murtha,Senior Staff,1993-12-15,79896
85154,Moss,Narahara,Staff,1986-04-24,43248
266333,Moss,Oppitz,Senior Staff,1996-05-19,52343
236997,Moss,Peral,Senior Engineer,1994-02-26,57741
100352,Moss,Poupard,Senior Engineer,1996-08-11,42705
98149,Moss,Preusig,Senior Engineer,1990-05-28,40000
462829,Moss,Range,Senior Engineer,1994-08-28,42444
53057,Moss,Reeken,Staff,1998-05-18,56784
16412,Moss,Tokunaga,Technique Leader,1989-03-10,66524
229905,Moss,Trumbly,Engineer,1987-10-16,47066
22786,Moss,Usdin,Senior Staff,1987-08-25,105882
254511,Moss,Velardi,Engineer,1997-05-27,49937
452687,Moss,Wissmann,Senior Staff,1986-03-24,54584
482216,Moss,Zumaque,Assistant Engineer,1985-08-11,62404
89353,Mostafa,Akiyama,Engineer,1986-12-16,40000
282748,Mostafa,Alblas,Senior Staff,1988-03-12,40651
261598,Mostafa,Anily,Senior Staff,1987-06-22,40000
464144,Mostafa,Ashish,Staff,1987-10-26,40000
444501,Mostafa,Bernick,Technique Leader,1988-10-15,40000
226671,Mostafa,Coullard,Senior Engineer,1986-05-29,40000
462776,Mostafa,Dechter,Senior Staff,1986-03-26,91329
263228,Mostafa,Fordan,Engineer,1988-12-09,72598
271429,Mostafa,Gustavson,Senior Staff,1990-06-24,55365
87603,Mostafa,Hellwagner,Staff,1986-04-26,55482
445835,Mostafa,Heydon,Staff,1991-08-01,40000
481904,Mostafa,Heystek,Staff,1998-03-31,53361
16556,Mostafa,Hiltgen,Senior Engineer,1987-12-27,53954
415356,Mostafa,Hofting,Staff,1997-06-03,61105
277660,Mostafa,Ishibashi,Senior Staff,1988-11-10,40000
478012,Mostafa,Leivant,Senior Staff,1988-05-02,52664
482819,Mostafa,Merkl,Senior Engineer,1986-07-05,46536
420390,Mostafa,Pillow,Senior Staff,1985-11-15,90071
275980,Mostafa,Ponthieu,Staff,1988-12-11,85283
248734,Mostafa,Ranst,Senior Engineer,1996-12-10,41595
445144,Mostafa,Ressouche,Staff,1992-02-13,40000
50309,Mostafa,Rodite,Senior Engineer,1990-07-06,40000
57338,Mostafa,Rouquie,Senior Staff,1990-11-23,65175
450623,Mostafa,Schiper,Senior Staff,1990-10-24,57319
222483,Mostafa,Sidhu,Senior Staff,1987-02-07,42004
234530,Mostafa,Swan,Senior Staff,1989-05-16,40000
47022,Mostafa,Terlouw,Staff,1995-11-23,40000
448785,Mostafa,Terwilliger,Senior Engineer,1985-03-27,53832
452199,Mostafa,Thibadeau,Staff,1991-02-24,40000
43508,Mostafa,Trachtenberg,Engineer,1985-08-03,73028
101909,Mostafa,Underwood,Senior Staff,1986-09-19,40000
205057,Mostafa,Usdin,Assistant Engineer,1999-07-03,40000
469290,Mostafa,Varker,Senior Engineer,1985-11-01,54210
284221,Mostafa,Veldwijk,Senior Engineer,1986-08-10,64974
17629,Mostafa,Winter,Senior Staff,1987-11-22,70592
249567,Mostafa,Yetto,Senior Staff,1986-05-14,46671
262879,Mostafa,Zedlitz,Engineer,1988-08-28,56954
442976,Mostafa,Zultner,Engineer,1992-10-10,48489
234566,Moti,Assaf,Engineer,1988-04-30,40000
40131,Moti,Asser,Senior Engineer,1987-03-08,57765
249237,Moti,Ciolek,Senior Engineer,1989-05-18,40000
42606,Moti,Hartvigsen,Staff,1992-03-17,78409
204149,Moti,Kusakabe,Senior Staff,1988-08-24,48386
14481,Moti,Lammel,Engineer,1987-08-25,40000
99637,Moti,Maccarone,Senior Engineer,1987-01-04,74650
29342,Moti,Muniz,Staff,1989-06-07,40000
72625,Moti,Nyanchama,Engineer,1997-01-20,48362
465906,Moti,Parveen,Engineer,1988-02-16,43464
412133,Moti,Penttonen,Senior Staff,1986-08-08,40554
223711,Moti,Peroz,Senior Engineer,1987-05-09,40000
408241,Moti,Preusig,Technique Leader,1992-06-09,43181
26935,Moti,Przulj,Engineer,1986-01-06,50482
225840,Moti,Rodier,Senior Staff,1987-06-20,44564
81050,Moti,Sridhar,Senior Engineer,1990-06-21,40000
420498,Moti,Sullins,Engineer,1987-04-12,64269
13670,Moti,Takanami,Senior Engineer,1988-06-30,40000
108122,Moti,Terkki,Senior Staff,1985-05-15,75832
78243,Moti,Uhrik,Engineer,1992-12-20,43434
437811,Moti,Zeleznik,Senior Engineer,1986-03-21,77187
218417,Moto,Aamodt,Senior Engineer,1987-01-29,64792
235937,Moto,Atchley,Engineer,1987-02-18,48437
205781,Moto,Awdeh,Engineer,1995-12-27,40000
475483,Moto,Baalen,Staff,1988-09-07,46988
265988,Moto,Bail,Engineer,1996-10-22,53835
290468,Moto,Chinal,Senior Engineer,1988-06-13,41950
422775,Moto,Emmart,Senior Engineer,1985-05-24,40000
94469,Moto,Fendler,Staff,1986-09-14,50405
446611,Moto,Garigliano,Senior Staff,1986-02-14,95595
255895,Moto,Hennebert,Senior Engineer,1986-06-06,64698
405116,Moto,Hinsberger,Engineer,1992-06-09,40000
438840,Moto,Honiden,Senior Engineer,1989-06-01,40000
495884,Moto,Kragelund,Senior Staff,1991-04-27,73606
106163,Moto,Marwedel,Engineer,1987-03-12,40462
109083,Moto,Merel,Staff,1999-12-20,81320
24251,Moto,Mondadori,Senior Staff,1985-03-18,56717
273234,Moto,Pettis,Assistant Engineer,1987-10-21,53644
417399,Moto,Pulkowski,Engineer,1986-01-24,58528
427177,Moto,Rosch,Engineer,1986-07-17,57340
405264,Moto,Schahn,Senior Staff,1987-01-09,67375
36002,Moto,Siepmann,Staff,1998-09-10,40000
19205,Moto,Sinitsyn,Staff,1998-02-13,93690
488910,Moto,Slutz,Senior Engineer,1985-03-13,54137
107488,Moto,Swiler,Engineer,1997-04-24,40000
24045,Moto,Szmurlo,Senior Staff,1987-02-27,40000
99307,Moto,Thibadeau,Senior Staff,1987-08-23,60796
412538,Moto,Zielinski,Senior Staff,1997-03-17,47831
235180,Mototsugu,Bade,Staff,1985-03-15,59038
278332,Mototsugu,Baezner,Engineer,1997-06-18,56905
483200,Mototsugu,Berstel,Staff,1998-03-01,67749
95510,Mototsugu,Christ,Senior Engineer,1999-04-29,50472
12308,Mototsugu,Cronau,Staff,1985-08-11,58741
64862,Mototsugu,Dulli,Engineer,1988-07-28,49360
474057,Mototsugu,Fasbender,Engineer,1994-03-13,56714
404208,Mototsugu,Georgakopoulos,Engineer,1992-12-05,49992
406831,Mototsugu,Gilg,Staff,1986-08-13,40000
415212,Mototsugu,Highland,Staff,1995-08-05,45874
271973,Mototsugu,Iwayama,Senior Engineer,1989-11-26,40000
105515,Mototsugu,Kandlur,Assistant Engineer,1988-05-02,48243
419992,Mototsugu,Kenevan,Senior Staff,1991-07-06,45281
50985,Mototsugu,Krichel,Engineer,1985-11-20,75756
58988,Mototsugu,Lores,Engineer,1985-05-30,40000
267535,Mototsugu,Maierhofer,Engineer,1998-08-27,40000
400416,Mototsugu,Mondadori,Senior Staff,1985-11-19,76970
30953,Mototsugu,Mukaidono,Staff,1988-08-02,45238
57561,Mototsugu,Munos,Staff,1990-04-01,52211
278194,Mototsugu,Murillo,Staff,1996-09-09,65127
242181,Mototsugu,Pagter,Staff,1994-10-13,40000
429919,Mototsugu,Pashtan,Engineer,1987-09-07,64533
494736,Mototsugu,Picht,Engineer,1991-07-05,40000
448697,Mototsugu,Pietracaprina,Technique Leader,1986-07-05,54187
81007,Mototsugu,Rande,Staff,1996-03-06,54177
497647,Mototsugu,Riesenhuber,Engineer,1991-03-06,40000
88563,Mototsugu,Rodite,Staff,2000-01-07,56118
19904,Mototsugu,Rosenbaum,Assistant Engineer,1990-05-24,44347
59801,Mototsugu,Rotem,Engineer,1997-07-19,58764
407915,Mototsugu,Scharstein,Senior Staff,1987-07-21,40000
225137,Mototsugu,Schwartzbauer,Technique Leader,1995-10-01,40000
30310,Mototsugu,Senzako,Engineer,1995-08-31,40000
41319,Mototsugu,Unni,Engineer,1994-02-28,62785
16510,Mototsugu,Vecchio,Staff,1986-04-06,40000
473178,Mototsugu,Verhoeff,Senior Staff,1988-01-30,69341
475599,Mototsugu,Versino,Assistant Engineer,1985-11-14,42357
52252,Moty,Bade,Staff,1991-04-13,64287
278733,Moty,Bamford,Senior Staff,1988-01-25,40000
447001,Moty,Beetstra,Senior Engineer,1989-04-15,64968
260644,Moty,Bennet,Senior Staff,1998-04-26,40000
75011,Moty,Codenie,Staff,1988-03-27,40000
404061,Moty,Denny,Senior Engineer,1986-10-04,42263
483775,Moty,DuBourdieux,Staff,1992-02-13,40000
241880,Moty,Erev,Staff,1996-07-04,66915
55610,Moty,Feldhoffer,Senior Staff,1997-01-11,74379
290944,Moty,Gurbaxani,Engineer,1995-01-05,50503
296336,Moty,Heuser,Senior Staff,1988-03-28,69594
13179,Moty,Janocha,Staff,1999-02-19,90233
484238,Moty,Marzano,Senior Engineer,1991-06-14,59291
217978,Moty,Molenkamp,Engineer,1991-07-02,40000
103270,Moty,Openshaw,Senior Staff,1991-06-20,53744
471809,Moty,Paciorek,Staff,1998-08-26,40000
406440,Moty,Parveen,Staff,1999-11-16,66187
227696,Moty,Portugali,Senior Engineer,1997-08-30,40000
236720,Moty,Savasere,Staff,1987-09-12,40000
413337,Moty,Schaft,Senior Staff,1986-10-12,93508
404858,Moty,Srimani,Technique Leader,1987-03-21,40000
48816,Moty,Stanger,Senior Staff,1987-08-01,43246
495862,Moty,Suppi,Senior Staff,1988-01-09,65935
405651,Moty,Ulupinar,Engineer,1997-07-09,40000
481872,Moty,Usdin,Assistant Engineer,1990-05-08,40000
497726,Moty,Usery,Senior Engineer,1991-11-09,48645
299170,Moty,Varman,Technique Leader,1986-09-16,68312
440960,Moty,Zirintsis,Engineer,1988-11-19,63161
202641,Mountaz,Argence,Engineer,1997-08-30,50528
456816,Mountaz,Aumann,Assistant Engineer,1985-04-10,59988
240639,Mountaz,Bratten,Senior Staff,1987-08-01,102549
48534,Mountaz,Bultermann,Senior Staff,1988-05-07,96140
479004,Mountaz,Copas,Senior Staff,1987-02-18,90191
428675,Mountaz,Erol,Senior Staff,1985-09-15,52836
15243,Mountaz,Famili,Senior Staff,1992-09-19,41015
490982,Mountaz,Feinberg,Staff,1993-09-11,58206
12819,Mountaz,Gubsky,Engineer,1989-09-09,48455
31410,Mountaz,Iwayama,Assistant Engineer,1988-09-25,72890
497504,Mountaz,Porotnikoff,Senior Staff,1986-12-25,40000
214338,Mountaz,Rahimi,Assistant Engineer,1999-07-22,40000
448908,Mountaz,Rehfuss,Senior Engineer,1987-10-21,65208
80971,Mountaz,Rijckaert,Engineer,1986-07-22,40000
235148,Mountaz,Rouquie,Senior Engineer,1985-09-23,79869
10936,Mountaz,Schicker,Senior Staff,1990-05-09,40000
29256,Mountaz,Schiettecatte,Engineer,1987-12-04,41599
237486,Mountaz,Sevcikova,Staff,1988-06-03,68215
453811,Mountaz,Shimshoni,Staff,1985-11-23,88904
102385,Mountaz,Sidou,Senior Engineer,1986-08-13,73828
413053,Mountaz,Swen,Senior Staff,1990-06-24,40000
244360,Mountaz,Swiler,Senior Engineer,1989-10-27,56531
51092,Mountaz,Underwood,Senior Engineer,1987-01-22,57372
103538,Mountaz,Ushiama,Senior Engineer,1987-06-11,45573
294779,Mountaz,Valiente,Senior Staff,1988-04-06,70689
245688,Mrinalini,Ambroszkiewicz,Technique Leader,1985-12-10,49561
426396,Mrinalini,Bonifati,Senior Engineer,1987-03-27,50208
88005,Mrinalini,Brookman,Engineer,1997-11-15,71499
294966,Mrinalini,Esposito,Senior Staff,1996-08-15,53773
432453,Mrinalini,Garnham,Staff,1985-09-17,60110
410205,Mrinalini,Ghazalie,Senior Staff,1988-12-23,48941
71255,Mrinalini,Halloran,Senior Engineer,1992-03-30,40000
268309,Mrinalini,Hockney,Technique Leader,1985-03-04,55454
202665,Mrinalini,Krider,Engineer,1993-06-26,40000
247485,Mrinalini,Luby,Senior Staff,1989-11-08,56637
259505,Mrinalini,Ozeri,Engineer,1998-08-29,51838
433151,Mrinalini,Pauthner,Senior Staff,1992-11-15,73395
289388,Mrinalini,Pusterhofer,Technique Leader,1997-11-20,40000
405170,Mrinalini,Rahier,Engineer,1987-05-15,40000
104658,Mrinalini,Ratnakar,Assistant Engineer,1994-11-20,52965
284662,Mrinalini,Schahn,Staff,1986-07-20,40000
400208,Mrinalini,Schwartzburd,Engineer,1991-02-25,44750
253657,Mrinalini,Selvestrel,Engineer,1999-02-21,67519
88377,Mrinalini,Sifakis,Engineer,1989-01-24,58946
249409,Mrinalini,Soicher,Staff,1988-02-18,53668
477142,Mrinalini,Stenning,Staff,1986-08-22,93323
282707,Mrinalini,Thombley,Senior Engineer,1995-02-02,40000
473377,Mrinalini,Zumaque,Technique Leader,1999-03-14,43127
284250,Munehiko,Baby,Senior Staff,1987-12-12,40000
41857,Munehiko,Beznosov,Staff,1986-01-03,51412
497475,Munehiko,Bonifati,Engineer,1996-02-25,62636
216659,Munehiko,Carrera,Senior Staff,1992-08-01,76394
246093,Munehiko,Conti,Senior Engineer,1987-04-08,40000
276293,Munehiko,Covnot,Staff,1985-04-16,67927
78268,Munehiko,Danlos,Staff,1992-10-04,40000
484440,Munehiko,Dayang,Senior Engineer,1986-10-10,40000
71758,Munehiko,Frijda,Senior Engineer,1988-08-08,47473
268935,Munehiko,Gimbel,Engineer,1988-09-18,54805
